age,gender,race,income,credit_score,debt_to_income_ratio,loan_amount,loan_term,employment_years,savings_amount,num_credit_accounts,num_late_payments,has_mortgage,has_auto_loan,education,income_to_loan_ratio,monthly_payment,payment_to_income_ratio,loan_approved
25,Female,White,39087.71687342494,558,0.45042723890458247,181115.554499663,15,21.72202444193105,8752.815609041265,5,4,0,0,Bachelor,0.21581645475677613,1006.1975249981278,0.3089044657961767,0
63,Male,White,59632.27691376189,699,0.5540058137321074,185555.91639216195,30,24.078595573530933,23653.91728897192,8,0,0,0,High School,0.3213709272828167,515.4331010893387,0.10372230498622215,1
31,Female,White,53265.11252584331,569,0.14587594391292288,247320.27780727617,20,3.4840556429876965,36500.22607796876,2,0,1,0,Bachelor,0.21536896609565528,1030.5011575303174,0.23215972526790463,1
27,Male,Black,20641.636447223984,785,0.2654741973678635,70757.96556377885,10,5.618911431339182,43266.93353932565,0,3,1,0,Bachelor,0.29172173454617356,589.6497130314905,0.34279242222239037,0
19,Male,Hispanic,59183.226319571164,358,0.4545130953500003,285961.2939379834,30,20.414107865321142,11272.693936674208,6,4,1,1,High School,0.20696236719507313,794.3369276055095,0.16105987665822782,1
63,Female,White,27997.151674579283,565,0.5791752815006964,324498.11128143873,30,11.669597624142034,-22730.449475417037,4,4,0,0,PhD,0.08627831935298146,901.3836424484409,0.3863465767913276,0
26,Female,White,68784.05703324094,374,0.5904037142450027,133995.0509494628,10,16.89878601813092,21053.075872795387,3,0,1,1,Bachelor,0.5133328174872916,1116.6254245788566,0.1948053905641356,1
20,Female,Hispanic,36575.77849732222,389,0.41905150456863116,196340.85748662162,10,18.444448579669086,-7272.01811783771,2,2,0,0,Bachelor,0.18628714861253187,1636.1738123885136,0.5368056827580474,0
38,Male,White,46774.2913267771,804,0.19679923887743364,262654.52686801465,10,23.28610401801996,26619.59713029115,6,2,0,0,Master,0.1780829437228068,2188.7877239001223,0.5615360904840724,1
43,Female,Asian,77445.5782689315,656,0.15960445570697837,225557.2805037201,15,24.171508521507224,6512.774756511961,1,4,1,1,PhD,0.3433521546987005,1253.096002798445,0.1941641132998516,0
25,Female,Black,59927.6329305769,453,0.5730218221402127,100028.05177900608,20,8.402887357843694,25135.203218383514,3,3,1,0,Bachelor,0.5991082687782042,416.783549079192,0.08345736923639506,0
65,Female,White,28410.521608509094,517,0.3169638447312537,270126.39250384475,30,16.238901867665138,7199.584293054337,1,3,0,0,PhD,0.10517491958178327,750.3510902884576,0.31693233962887485,0
19,Male,White,29701.668584018327,785,0.19740801663134241,351269.425809294,10,3.705718158656408,2535.2088849442116,9,2,0,0,Master,0.08455523424957434,2927.2452150774498,1.1826588961345512,0
23,Female,White,38013.94422752549,839,0.5669462578888006,350955.16743053915,10,25.26045506092646,2903.834587965681,7,3,0,1,Bachelor,0.1083156703627941,2924.6263952544928,0.9232274486697863,0
45,Male,White,57892.88166713332,429,0.15226213578215594,257527.49333622717,15,25.36343814999587,25955.08435467813,2,0,1,1,Bachelor,0.2248027226807529,1430.7082963123732,0.29655631333852395,1
70,Male,White,57165.996298655366,365,0.4647855484285376,276597.29081545613,20,8.985171569983693,172.55431077822868,4,0,0,1,Bachelor,0.20667590824957188,1152.4887117310673,0.24192466564425305,1
46,Male,Black,33137.953906742616,443,0.41263151377166707,161081.1918883972,30,4.818606222661276,28189.106588009643,3,4,0,0,Bachelor,0.20572205555631703,447.4477552455478,0.16203091711869577,1
43,Male,White,26655.81028771282,679,0.14386733219044592,108276.20841679107,20,2.1027533460079972,46658.646205454075,4,1,0,0,Bachelor,0.24618344766105732,451.1508684032961,0.20310057591215253,0
42,Male,Black,55631.668101716685,612,0.26937439781972106,193129.2433295438,20,17.249293257347578,45065.649838314275,3,2,0,0,Bachelor,0.288054088250065,804.7051805397658,0.1735785119515266,0
29,Female,Black,46362.798684196765,706,0.17496534477000533,426443.61479458876,10,2.7428430119963942,-3947.0642144471385,7,2,0,1,Master,0.10871964563598636,3553.6967899549063,0.9197969641551136,0
22,Male,White,93144.31774895475,706,0.4022492962665807,146900.31504413876,10,20.417845338617997,-208.05453998383382,5,1,0,1,High School,0.6340647923114932,1224.1692920344897,0.15771258901704419,1
51,Female,White,50732.07313126158,576,0.3385565158387144,243441.31504341494,10,20.34379203102439,27218.427493955838,0,3,1,0,Master,0.20839549409357283,2028.6776253617911,0.47985682432796956,1
65,Male,White,86285.0565540055,708,0.10213756233024548,237776.2580201149,15,18.419622213948738,3975.946319687904,4,0,0,1,High School,0.3628833983362045,1320.9792112228606,0.18371374103177154,1
54,Male,White,26592.3280379132,613,0.587855283141954,162568.00807457813,15,26.296815055892832,29281.71853449739,0,0,0,1,High School,0.16357663695869337,903.155600414323,0.4075561639251786,1
32,Male,Hispanic,18535.741208765856,848,0.27479232494477024,348362.5743665333,15,11.348420781873953,-5654.328606446004,2,2,0,1,Master,0.05320818759727985,1935.3476353696294,1.2529400018517987,1
61,Male,White,27598.29734948931,548,0.229102196418525,358881.041380745,10,27.068087478737326,18926.82405992009,5,2,0,1,High School,0.07690096206617293,2990.6753448395416,1.3003738485605738,1
53,Male,Hispanic,73782.59562906933,760,0.21122147789705134,466705.72308304545,10,1.1077610653839254,34161.68254779983,8,3,0,0,Master,0.15809233094821185,3889.2143590253786,0.63254175202691,1
32,Male,White,85122.03179387067,698,0.17940794808678392,120159.4342579043,10,3.3827096376422263,-3279.9600420243114,2,3,0,1,Master,0.7084090593433465,1001.3286188158692,0.14116137940513368,1
60,Male,White,34356.410920947324,750,0.599568538108255,240709.7229598012,20,12.366166875553299,18246.307981563594,3,2,1,0,High School,0.14272963509116282,1002.9571789991717,0.35031267310439423,1
65,Male,Black,40788.67940480885,770,0.24755473394080243,208855.88620767798,15,17.819790560657204,18044.695486607387,9,3,0,1,High School,0.1952958096869255,1160.3104789315444,0.3413625042623216,0
40,Male,Hispanic,26620.381795750007,733,0.30275674861214086,131358.64103557187,15,0.971269099180968,29096.387082473007,0,1,0,0,High School,0.20265421129426284,729.7702279753993,0.32896758592331315,1
23,Male,White,13767.203057632258,745,0.5356779580890445,133381.27157296136,20,17.023034142727923,9967.31393564156,9,0,1,1,Master,0.10321691265404838,555.7552982206723,0.48441673669880786,0
63,Male,White,64368.233955532596,402,0.42094375177143906,216682.55714642955,30,9.221949494490943,-1420.6632909461805,1,2,0,1,Master,0.2970623699628664,601.8959920734154,0.11220988150569218,0
67,Female,Black,54460.406059243265,627,0.2843472058726363,153307.30740160786,20,26.614404234354875,-17863.978930104626,6,1,0,1,Bachelor,0.3552368571484812,638.7804475066994,0.14075116079270203,1
61,Female,White,50209.75965347751,545,0.5491642179619265,102034.41972810857,20,15.998537750061926,39878.15168757314,7,1,0,0,High School,0.4920864918649178,425.1434155337857,0.10160815390503637,1
76,Female,White,21998.8692567324,357,0.47486210110680005,212358.35956091783,10,17.636817246523012,32522.857168745915,0,4,1,1,High School,0.10359313992732992,1769.6529963409819,0.9653148854272543,0
60,Male,Black,82799.13363657321,404,0.21395025377084984,89372.48733946013,30,28.3686543334465,19634.22307715164,8,2,0,1,High School,0.926449918777357,248.25690927627815,0.035979638680657,1
62,Female,White,39932.86523901054,368,0.42186949729996026,153364.44217143315,20,22.925130799637806,19232.765630290756,5,4,1,1,PhD,0.2603789031773934,639.0185090476382,0.19202784630341396,0
38,Female,Black,60672.52849632951,601,0.5611992491462008,236176.11077617176,30,13.14819798440297,26378.202203924076,0,1,1,1,High School,0.2568952816478121,656.0447521560327,0.1297545564851258,0
40,Female,Black,20908.77189510551,452,0.34823043922520625,186490.54004166875,30,14.30638844868058,34488.01465344566,3,2,0,0,High School,0.11211706443894544,518.0292778935243,0.29730829557605265,1
60,Male,Hispanic,46189.49620759925,836,0.4668062014158336,174257.94223107258,10,19.437716056781966,-10257.658738682061,3,4,0,1,Master,0.2650639369214532,1452.1495185922715,0.3772674667155237,0
72,Female,Hispanic,55827.48912477168,334,0.5855518719945796,380885.65317228076,30,6.005976499515393,-6698.550465107946,6,0,0,0,Bachelor,0.14657283271186905,1058.0157032563354,0.22741822421389346,0
33,Female,Black,56541.50436106615,314,0.44520707044760643,340262.29533274367,10,2.659525214823679,-8887.873643818119,0,2,0,0,Bachelor,0.16617034898261066,2835.519127772864,0.6017920803094947,0
64,Male,Black,53092.9708647325,405,0.1512193448830403,208245.70298975846,15,9.337095478368552,14810.519221994418,9,4,0,1,Bachelor,0.25495350013221457,1156.9205721653248,0.26148559102775387,0
70,Female,Hispanic,59890.44984097545,373,0.22227977546564467,98568.28190207883,20,23.35148393808691,22729.03743861065,8,3,0,1,Master,0.6076036701184739,410.70117459199514,0.08229048384492266,0
77,Male,White,27389.590879340776,584,0.3975482186713245,281075.93597556703,10,7.719713963098531,35188.010240948366,0,2,1,0,Bachelor,0.09744552049351411,2342.2994664630587,1.0262144374984987,1
32,Male,White,53947.4521087932,849,0.23777790768595305,452617.94491448643,10,3.922776010077591,-23662.541153804443,9,3,1,1,Bachelor,0.1191898216032631,3771.8162076207204,0.8389978158777803,0
42,Male,Hispanic,52275.15366960555,496,0.57877085269457,336499.2368350201,20,6.570677953867808,-66.35784099166631,2,2,0,0,High School,0.15534999176011555,1402.0801534792506,0.3218538954106142,0
53,Female,Black,54633.453683901214,579,0.30267601701108693,69987.91127099702,10,20.36918736017119,21959.952087052607,0,4,1,0,Master,0.7806127185644602,583.2325939249752,0.1281044974310681,1
28,Male,White,51446.904346383635,452,0.3286152028661825,180235.9011061445,30,18.418441700805566,23819.152415382865,0,4,0,1,High School,0.28544204584460414,500.6552808504014,0.11677793730318253,0
68,Male,Hispanic,24535.74452173205,590,0.4508010467350586,126701.66567406271,10,20.649449918893087,17004.990099704373,3,2,0,0,Bachelor,0.19364973926112164,1055.8472139505225,0.5163962542968248,0
32,Male,White,23644.004957820525,441,0.36212486567093705,107392.7972309522,10,9.658743680411462,3122.5322342263134,1,1,0,0,Bachelor,0.22016378721352434,894.9399769246016,0.454207302961298,1
21,Male,Hispanic,5714.636282308973,611,0.29107298344438415,313504.4377775029,30,27.02568380799815,9505.008234999212,8,4,0,0,Bachelor,0.018228246856156802,870.8456604930636,1.8286636996072179,0
38,Male,Hispanic,66350.69019690595,331,0.13831893757728939,311396.5821630916,20,13.553110719844362,17945.244307898298,0,2,1,1,Bachelor,0.21307456149969972,1297.4857590128815,0.23465964049429927,1
30,Female,Asian,66553.15019470398,325,0.39822279475393196,377544.19096780155,10,15.411390957808308,-5751.350293305215,2,2,1,0,Bachelor,0.17627910000177938,3146.2015913983464,0.5672822246028633,1
39,Female,White,66871.0058244424,554,0.5337900153970173,267834.90301314177,15,28.464239280063815,7201.710364126337,1,0,0,0,Master,0.24967248507249729,1487.9716834063431,0.26701647419141394,1
36,Male,Black,56135.799249229036,355,0.4428812208800281,195522.07764451162,20,29.378318038349267,-712.983617085596,0,3,0,0,Bachelor,0.2871072153360211,814.6753235187985,0.17415096984407583,0
51,Male,White,7337.615645637779,592,0.2907475050234761,218789.17997411225,15,19.84628177749655,27530.08176403022,8,0,0,1,Bachelor,0.033537378980560126,1215.4954443006236,1.987831747534888,1
31,Male,White,29465.790164294678,529,0.1638630323115647,109441.85035532556,15,28.344395777273732,6284.402604153776,4,3,0,0,Bachelor,0.2692369515740817,608.0102797518086,0.24761336167603673,0
78,Female,White,53408.30835186224,352,0.5081690934521219,337009.94866880024,15,16.245221590213298,390.8758021824069,5,3,0,0,Bachelor,0.1584769487156884,1872.2774926044458,0.42067106419538863,0
21,Male,Black,52710.36005583591,400,0.5708741811156024,125879.4965361832,10,9.218488367003152,12237.78287102703,7,0,0,0,PhD,0.4187366609039835,1048.9958044681932,0.2388135774501245,1
65,Male,White,45545.03573695957,766,0.29413649539813236,159139.17861159839,30,9.452785678996241,31290.715187343543,6,1,0,0,Bachelor,0.2861962474251464,442.0532739211066,0.11647019705264147,0
70,Male,White,57378.344058164934,566,0.46432109459203075,169630.6403893682,10,16.768217696470366,19655.219551651386,6,2,0,0,Bachelor,0.33825459791025575,1413.5886699114017,0.29563530139073396,1
69,Female,Black,50233.03415370491,301,0.3053817199453779,-107098.89462277066,15,18.151083619655953,36532.29659408515,8,4,0,0,Master,-0.46903410469957074,-594.9938590153926,-0.14213607496488662,0
63,Female,Hispanic,52415.40931102724,321,0.3511334694260997,286756.2151679973,15,13.188512097592467,34232.934694593045,2,2,0,0,Bachelor,0.18278735224734172,1593.0900842666515,0.36472253603441646,0
44,Female,Hispanic,37218.69334335968,511,0.5182381903082048,105226.34216321832,30,26.513144505355317,8751.679180954841,9,0,0,0,Bachelor,0.35370129359461294,292.29539489782866,0.09424147985033272,1
46,Female,Asian,69640.21972243181,535,0.1417121711055768,268949.0196741322,20,12.800883561406515,22019.598576871307,7,1,1,0,Bachelor,0.2589346479374056,1120.6209153088844,0.19309891665053225,1
64,Male,White,41384.56782639232,828,0.3651676743933525,155143.99782586267,15,8.202709409930035,36466.07928674577,5,4,0,0,Bachelor,0.2667493967304062,861.9110990325704,0.2499224646196453,1
45,Male,Asian,23387.018339587474,687,0.20731013733561124,154258.12154839776,10,0.23945635030619417,12758.080896729372,7,4,0,0,Master,0.15160964041851052,1285.484346236648,0.6595886628578183,0
52,Male,Hispanic,34580.019743625424,313,0.2699029727478812,88942.87848261988,15,29.117078344729105,23602.343764195277,3,1,0,1,High School,0.3887890782664811,494.1271026812216,0.1714725808757736,1
25,Male,White,43030.676172760395,818,0.4222144123211371,338843.86811550905,15,24.729398494288333,6472.225663362113,0,4,0,1,Master,0.12699263649679385,1882.4659339750503,0.5249648208410083,1
33,Male,White,69880.05576737694,521,0.11361420616842419,361123.5757925508,20,18.46678754055987,16617.45089327298,2,4,0,0,Master,0.1935073211822644,1504.681565802295,0.2583881565540615,0
59,Male,White,49154.64003130414,702,0.3969125494865814,299988.87126522744,30,24.91626761710384,16129.027002714232,9,1,0,0,Bachelor,0.16385487842929122,833.3024201811874,0.20343204702152193,1
53,Male,White,46277.03562068702,812,0.24172111972687485,226511.1500801246,15,24.308676907528316,29408.010029002002,2,0,1,1,High School,0.20430356564927282,1258.3952782229144,0.3263118118120028,1
47,Female,Black,25026.73150474745,586,0.4347421804040361,213571.84046929536,20,27.955523406774752,14247.823510746159,0,0,1,1,Bachelor,0.11718179442455794,889.882668622064,0.4266874410443525,1
35,Female,Black,65709.65179659153,683,0.1707906759565271,308659.2709372847,20,11.582030500811246,23232.342448833642,4,4,1,1,Master,0.21288734207482407,1286.0802955720196,0.23486600712233224,1
19,Female,Hispanic,36960.956919532284,546,0.4679058019080893,187430.93797373812,15,16.645567262578222,25717.17476243643,5,0,0,0,High School,0.1971977375726043,1041.2829887429896,0.33807013958322585,1
66,Female,Black,47999.44282117328,390,0.42281985988148907,331765.4850827034,15,2.958840711607378,8163.987992162534,8,0,1,0,Bachelor,0.14467883182365354,1843.1415837927966,0.4607907447575018,0
30,Male,White,79603.6615376373,611,0.5856209164401756,103737.03720266871,30,28.959462771569193,13962.721477113897,7,4,0,0,High School,0.7673600835747546,288.1584366740798,0.04343897219418773,1
21,Female,Hispanic,60175.26662098609,736,0.555617681629074,298158.2332597255,10,29.553812078474994,26945.850986342397,3,4,0,0,Master,0.20182325996199288,2484.6519438310456,0.4954830281645033,1
43,Male,White,17434.91904569651,342,0.24165143159985117,328509.2823747467,10,23.67252743793605,47577.1391019286,5,0,0,0,Bachelor,0.0530728353234404,2737.5773531228892,1.8842030841309423,1
42,Female,Asian,14609.795272950556,373,0.11365828636271849,90188.6877789175,30,13.623629494450105,1141.5085612857474,2,3,0,1,Bachelor,0.16199143853566234,250.5241327192153,0.2057721916334178,0
47,Male,White,48713.79099761508,615,0.4276842805558789,116097.09640938748,20,14.897002527430729,27880.017779864218,0,1,0,0,Bachelor,0.41959525693767596,483.73790170578116,0.11916245280014374,1
28,Female,Asian,25745.1877025039,443,0.4014436945023363,195552.8920209556,20,13.06100798963571,38211.57996468645,8,0,0,0,Bachelor,0.1316533211881368,814.8037167539817,0.3797853297490947,0
24,Male,White,62970.934952659954,628,0.11371438438322304,242312.23673518206,30,8.799319095666913,21433.811988768135,7,0,0,1,Bachelor,0.2598751751092107,673.0895464866169,0.1282667085046705,0
48,Male,White,50845.261299299586,508,0.16133876460129634,138240.50190468342,10,15.833742166462997,6452.772897286168,5,3,1,0,Bachelor,0.36780292749774085,1152.0041825390285,0.271884730989843,1
61,Female,White,53307.69538047726,398,0.3923508522679928,209219.69165877305,20,1.6033520850170047,19213.559195127084,2,2,0,0,PhD,0.2547929162777826,871.7487152448878,0.1962377947175288,0
27,Male,Hispanic,35865.13636715294,413,0.5559136320217459,-6621.463100988563,10,29.75661185811505,5491.613979475409,4,2,0,1,High School,-5.416497203133003,-55.178859174904694,-0.01846211605946332,0
56,Female,Hispanic,84827.67310573411,474,0.5532501382567034,276499.2345603409,20,12.721504054924225,12457.869183730896,8,1,0,1,Bachelor,0.30679171043861253,1152.0801440014204,0.16297702414617474,1
30,Female,White,106851.8745602092,570,0.17574252730603743,281203.506689471,10,27.82099752111319,25780.609539222107,6,4,1,1,High School,0.37998059063397166,2343.3625557455916,0.26317133681264304,0
48,Female,Asian,44428.305524865704,362,0.29228697320262476,352099.96491393755,30,21.728143819800106,19092.282019014823,1,0,0,0,Bachelor,0.12618094277778513,978.055458094271,0.2641709009262677,1
24,Female,Black,57060.78496830002,703,0.12160143217608702,257377.37724280197,10,8.698287505918021,22940.1390980733,5,3,0,0,Bachelor,0.2217008564605529,2144.8114770233497,0.4510582484727249,0
73,Female,Black,51948.34686128625,524,0.3346359231814645,162993.13477602246,20,6.661578545238073,2461.1518609590603,8,4,0,0,Bachelor,0.3187149381025847,679.1380615667603,0.15688000160163973,0
66,Male,Hispanic,44806.26273117863,460,0.4765417298366028,98567.21113577815,20,29.870263012870687,10835.690826551998,9,4,0,1,Bachelor,0.4545757378633466,410.6967130657423,0.10999267192529064,1
59,Female,White,33358.59064534407,335,0.4949863556828057,118686.10182564506,20,23.16379065162107,29195.39549572204,0,2,1,1,Master,0.28106568614368393,494.5254242735211,0.17789435873875914,0
78,Female,White,28300.640250390457,680,0.3494947332982865,191117.93505741307,15,7.489844224480228,-5122.965453271689,4,0,1,0,High School,0.1480794580680707,1061.766305874517,0.4502087429035609,1
59,Female,Asian,27288.054689489516,617,0.1479348373541092,115316.25212022614,15,2.023351445317818,105.09852208728626,8,1,1,1,Master,0.23663667685834605,640.6458451123674,0.2817258404392411,1
73,Male,Asian,58104.80051098291,755,0.29068198759078323,123157.82462567565,20,20.90749635904136,15416.211894187945,2,3,0,1,Bachelor,0.47179138384090424,513.1576026069819,0.10597904436690776,1
53,Female,Asian,39606.510435927295,568,0.5660509799871822,196222.64305654902,30,9.09049370433229,12238.142073793859,2,0,0,0,Bachelor,0.2018447505291893,545.0628973793029,0.16514342456735287,1
37,Female,Asian,-1565.8570028106042,643,0.21480627825985735,38839.53555247668,20,6.639924378831521,31541.42156780407,9,4,1,0,High School,-0.040316058895579515,161.8313981353195,-1.2402005892863275,1
21,Female,White,58897.16441196645,339,0.25987722495636323,100923.66270510438,30,22.048122454480083,-15921.579896106392,8,4,0,1,Master,0.5835813211026836,280.34350751417884,0.05711857478637188,0
71,Male,Hispanic,49234.774350716885,713,0.4734135877315354,221843.44950576848,20,20.377839679630426,18762.700831575356,2,1,0,0,Bachelor,0.22193476733437045,924.3477062740353,0.2252914250459425,1
24,Male,White,76933.46002802292,679,0.4667903944429691,226649.98672778075,20,14.442380242805733,40564.33901728818,8,2,1,1,Master,0.33943730215358137,944.3749446990864,0.1473026084133118,1
71,Male,Asian,57462.44794182019,521,0.5561011440124662,286488.3032196839,30,28.279677983111196,24905.18537424049,9,1,0,0,Bachelor,0.20057519729787032,795.8008422768996,0.1661887101815019,0
18,Female,White,20426.528073794056,580,0.29405934536018774,215494.85608268343,10,20.389150981724733,-3005.2875011175456,2,1,0,0,Bachelor,0.0947889357783862,1795.7904673556952,1.0549754481239997,0
61,Female,Black,5406.4671854003755,524,0.3572993619371456,203092.4820673398,15,26.802586818597277,56413.55449945731,7,0,0,1,PhD,0.02662071550047698,1128.2915670407767,2.5043153579201194,0
73,Male,Black,35610.55231324125,756,0.3336962306102388,263703.10606037284,20,5.716588270491573,11797.119458179171,9,2,0,1,PhD,0.13504032184243017,1098.7629419182201,0.37025978106259083,0
62,Male,White,37497.85158612695,453,0.5638760855112266,219030.1789868363,30,8.899377302426661,-16512.73060329703,8,4,1,0,Master,0.17119947470060992,608.4171638523231,0.19470464726381886,1
59,Male,White,68863.18402000333,579,0.4846652944123174,102789.42939500311,30,3.1356040108118477,32180.72669381784,2,2,0,1,Master,0.669944219219014,285.52619276389754,0.049755386160644226,1
64,Male,Hispanic,49822.58135420853,652,0.5157208899169241,120044.48020112533,15,9.137399936161062,7876.72562163853,0,0,0,1,Bachelor,0.4150343378615544,666.9137788951407,0.16062927951977093,1
76,Female,Hispanic,72673.76996197017,338,0.16654913441470545,367657.6566951645,15,29.153349876191413,48066.73737673115,8,0,1,0,Bachelor,0.1976669563071988,2042.5425371953584,0.3372676339643661,1
30,Female,White,23503.338885947305,788,0.49592334643408,521698.35867901886,10,28.88568738276902,30824.75896583315,6,1,1,1,Bachelor,0.045051586793294886,4347.486322325157,2.2196776432940912,1
72,Male,Hispanic,69305.28768760896,497,0.3164893830287485,273610.05558409647,20,22.811590636529726,51966.33993816475,5,0,1,0,PhD,0.2532994905456147,1140.0418982670685,0.19739479101319352,1
39,Male,Black,64419.78306861839,575,0.11166934141532356,99158.610994233,15,15.631447883488716,4199.347006746106,3,2,1,1,Master,0.649664032429468,550.8811721901833,0.1026171426134853,0
71,Male,White,9635.317771376074,471,0.1300441763716423,389896.53346916114,10,23.42339396376735,39169.83165432387,4,1,0,0,Bachelor,0.024712499199837538,3249.137778909676,4.046535285296333,1
38,Female,White,76452.35682521545,807,0.4389539698674223,156976.46646607493,20,16.604608536411597,7801.479216663442,6,1,1,1,High School,0.4870306903088432,654.0686102753122,0.10266293479019412,1
39,Male,Hispanic,51869.169835327055,704,0.28600622057298497,242490.7632534393,20,0.10525514014330106,25153.45261437444,8,1,0,0,PhD,0.21390163130096618,1010.3781802226638,0.2337523079926794,1
45,Male,Hispanic,57840.89007737012,570,0.5340577866117402,197959.78928739557,30,15.046412218308467,22586.05349104076,5,2,1,1,Bachelor,0.2921850456882303,549.8883035760988,0.11408295470706925,0
26,Male,Black,32702.077751431545,430,0.46713656693793326,218598.11164947087,15,17.967703380331574,40808.72480196605,3,1,0,0,PhD,0.14959908621658352,1214.4339536081716,0.44563552059502126,1
43,Female,Black,75504.94025843946,684,0.11084000583348089,155971.76166197867,10,7.972450725090125,32148.290938238813,3,3,0,0,Master,0.4840936555045998,1299.7646805164889,0.2065715980015561,1
26,Female,White,26282.953415222604,696,0.443444155918001,329788.4453957307,10,6.098806927249846,13026.890762393215,9,3,0,1,High School,0.07969640471692174,2748.2370449644227,1.2547617468466208,1
32,Female,White,66641.84036747892,595,0.19617623636617812,181555.03266468993,30,8.214272844169539,36329.78266633739,2,2,1,0,Bachelor,0.3670613774202464,504.31953517969424,0.09081133397254758,1
27,Male,White,66412.14951817342,682,0.3112912843519561,261269.77170240865,10,18.70883248553597,18620.39232624521,1,4,0,1,Master,0.25418994736910533,2177.248097520072,0.3934065883997825,1
41,Male,White,30516.651436555556,811,0.4123676010614814,259107.62354201148,10,4.3819234480665745,30403.388871951924,3,4,1,0,High School,0.11777596899462749,2159.230196183429,0.8490696434394155,1
75,Male,Black,89667.47198845148,694,0.5363589206478464,188957.04792642355,20,21.609849039884985,24434.854152106243,5,1,0,0,Master,0.4745389122683922,787.3210330267648,0.10536543728519515,1
74,Female,Asian,54630.569604350385,559,0.32804894419596964,49528.67269736057,15,12.680244628848284,16803.116325186078,0,2,0,1,Bachelor,1.1030089568150632,275.15929276311425,0.060440730108997996,1
78,Male,White,63077.85220542048,580,0.5042452270955672,117258.47859141833,30,10.600435776159765,145.82526710943057,1,1,1,0,High School,0.5379385180769085,325.71799608727315,0.06196494992122446,1
59,Male,White,19457.584093284884,655,0.49148283140031646,271197.49404149305,15,24.216938750410588,23050.442051676513,7,1,0,1,Bachelor,0.07174691699145232,1506.6527446749615,0.929192074895833,1
25,Female,Black,92354.6000601713,719,0.3072692564256292,230741.6529182253,10,15.181897483095797,9874.74889851081,2,3,0,0,High School,0.40025109854310403,1922.8471076518774,0.2498431618651279,0
41,Female,Hispanic,25508.861195498204,491,0.35049008171645146,118496.87358558257,10,11.352016835727843,1548.1651387464663,0,0,1,0,High School,0.21527033096847756,987.4739465465213,0.46453219795831124,1
33,Male,Hispanic,70497.72865531861,727,0.4502425050249066,204370.31926948056,10,26.344641466818135,32456.945412578432,1,2,1,0,Master,0.34495091511972953,1703.085993912338,0.28989631746676436,0
66,Male,Hispanic,30104.56564136609,647,0.11557421732346987,220965.4265828705,15,11.047548965984273,10537.033243900854,2,0,0,0,Master,0.13624106769515693,1227.5857032381696,0.48932871559576396,0
43,Male,Black,37620.223943046345,728,0.545405706899623,258276.2349504713,30,25.770008488301116,-7078.6531406259855,1,3,1,1,High School,0.1456588677245533,717.4339859735313,0.22884520423684734,0
44,Female,Hispanic,65775.08087770894,691,0.48490807971884675,382026.63310293923,30,15.125960953876747,20033.572927768037,3,0,0,0,High School,0.17217407159145753,1061.185091952609,0.19360251532198286,1
54,Female,White,70551.05427350315,640,0.2247079407011652,-28287.38651196097,20,6.240212923650217,17719.763179136804,3,3,0,0,High School,-2.4940817435952067,-117.86411046650404,-0.020047458399629375,1
21,Male,White,24574.31501771796,846,0.5905899765944878,321069.6840043054,30,18.384545643332515,19073.782109684154,9,4,0,1,PhD,0.07653888312104991,891.8602333452927,0.4355084889416934,0
67,Male,White,71809.44338113988,701,0.1896951762948094,221718.7307280484,20,8.559705788098839,19056.471904323997,1,3,0,0,Bachelor,0.32387630555768676,923.8280447002016,0.15437992573709383,0
41,Female,Black,70899.60990266388,346,0.5570433368522009,96973.20428181389,10,4.414653965285854,4909.883044381073,0,2,0,1,High School,0.7311257829185729,808.1100356817824,0.13677537071775955,0
36,Female,Asian,31240.93182310215,724,0.2622367291615556,216488.59668036064,30,2.595881141933385,14010.29944204872,2,4,0,1,Bachelor,0.14430751689535182,601.3572130010018,0.2309881983313858,0
53,Male,Hispanic,81972.95187182221,816,0.4815733550820679,344641.29877577804,20,7.25092007392326,35588.919289510486,3,1,0,1,PhD,0.237850055007927,1436.0054115657417,0.21021647440162924,1
77,Male,White,20862.84743503924,627,0.32818829662397253,374569.55242916674,20,22.096639260065736,32824.54652600838,5,2,0,0,Master,0.055698193565758454,1560.7064684548614,0.897695181818939,0
56,Male,White,37504.54834444769,386,0.4682336937250011,97884.02443664655,15,25.13997667127228,14697.314343401491,4,2,0,1,Bachelor,0.38315290529070706,543.8001357591475,0.1739949397384449,1
27,Male,White,59580.052481839775,814,0.17789152396968314,115139.89325694733,10,25.851625379457648,28777.57004216806,1,2,0,0,Master,0.5174579443884001,959.499110474561,0.19325241999751913,1
42,Female,White,32928.674305947876,464,0.2347532291932414,70700.34866141494,30,8.10444821129831,21395.586685660517,3,0,0,0,Master,0.4657498149499064,196.3898573928193,0.07156918213036433,1
35,Female,Black,55276.381713586816,522,0.14992891223601282,223302.0161835592,30,19.829187988360257,15053.916278349197,5,0,0,1,High School,0.24754089845811517,620.2833782876644,0.1346578829638265,1
36,Female,Asian,54821.521576065905,596,0.5325719907189016,228235.3703268109,30,6.910621797447885,38699.836119198866,3,1,0,0,PhD,0.24019730814538873,633.987139796697,0.13877479972905044,1
53,Male,Asian,46258.51460154559,750,0.24814649388474966,298749.4431511881,20,18.68286341904721,6577.1845997415785,6,0,0,1,Master,0.15484050485120252,1244.7893464632837,0.32291292286891354,1
